Track for Guillermo            2015
Date       Time (UTC)   Latitude     Longitude
MM/DD/Year HH:MM:SS      (deg)         (deg)
08/02/2015 20:36:47     15.239 N    144.085 W
08/02/2015 20:38:47     15.243 N    144.090 W
08/02/2015 20:40:46     15.247 N    144.095 W
08/02/2015 20:42:46     15.251 N    144.100 W
08/02/2015 20:44:47     15.256 N    144.104 W
08/02/2015 20:46:46     15.260 N    144.109 W
08/02/2015 20:48:46     15.264 N    144.114 W
08/02/2015 20:50:47     15.268 N    144.118 W
08/02/2015 20:52:47     15.272 N    144.123 W
08/02/2015 20:54:46     15.276 N    144.128 W
08/02/2015 20:56:46     15.281 N    144.132 W
08/02/2015 20:58:47     15.285 N    144.137 W
08/02/2015 21:00:47     15.289 N    144.141 W
08/02/2015 21:02:46     15.293 N    144.146 W
08/02/2015 21:04:46     15.297 N    144.150 W
08/02/2015 21:06:47     15.301 N    144.155 W
08/02/2015 21:08:47     15.305 N    144.159 W
08/02/2015 21:10:46     15.309 N    144.164 W
08/02/2015 21:12:46     15.313 N    144.168 W
08/02/2015 21:14:47     15.317 N    144.172 W
08/02/2015 21:16:46     15.321 N    144.177 W
08/02/2015 21:18:46     15.325 N    144.181 W
08/02/2015 21:20:47     15.329 N    144.185 W
08/02/2015 21:22:47     15.333 N    144.189 W
08/02/2015 21:24:46     15.337 N    144.194 W
08/02/2015 21:26:46     15.341 N    144.198 W
08/02/2015 21:28:47     15.345 N    144.202 W
08/02/2015 21:30:47     15.349 N    144.206 W
08/02/2015 21:32:46     15.353 N    144.210 W
08/02/2015 21:34:46     15.357 N    144.214 W
08/02/2015 21:36:47     15.361 N    144.218 W
08/02/2015 21:38:47     15.365 N    144.222 W
08/02/2015 21:40:46     15.369 N    144.227 W
08/02/2015 21:42:46     15.373 N    144.230 W
08/02/2015 21:44:47     15.376 N    144.234 W
08/02/2015 21:46:46     15.380 N    144.238 W
08/02/2015 21:48:46     15.384 N    144.242 W
08/02/2015 21:50:47     15.388 N    144.246 W
08/02/2015 21:52:47     15.392 N    144.250 W
08/02/2015 21:54:46     15.395 N    144.254 W
08/02/2015 21:56:46     15.399 N    144.257 W
08/02/2015 21:58:47     15.403 N    144.261 W
08/02/2015 22:00:47     15.407 N    144.265 W
08/02/2015 22:02:46     15.410 N    144.269 W
08/02/2015 22:04:46     15.414 N    144.272 W
08/02/2015 22:06:47     15.418 N    144.276 W
08/02/2015 22:08:47     15.421 N    144.279 W
08/02/2015 22:10:46     15.425 N    144.283 W
08/02/2015 22:12:46     15.429 N    144.286 W
08/02/2015 22:14:47     15.432 N    144.290 W
08/02/2015 22:16:46     15.436 N    144.293 W
08/02/2015 22:18:46     15.440 N    144.297 W
08/02/2015 22:20:47     15.443 N    144.300 W
08/02/2015 22:22:47     15.447 N    144.303 W
08/02/2015 22:24:46     15.450 N    144.307 W
08/02/2015 22:26:46     15.454 N    144.310 W
08/02/2015 22:28:47     15.457 N    144.313 W
08/02/2015 22:30:47     15.461 N    144.317 W
08/02/2015 22:32:46     15.464 N    144.320 W
08/02/2015 22:34:46     15.468 N    144.323 W
08/02/2015 22:36:47     15.471 N    144.326 W
08/02/2015 22:38:47     15.475 N    144.329 W
08/02/2015 22:40:46     15.478 N    144.332 W
08/02/2015 22:42:46     15.482 N    144.336 W
08/02/2015 22:44:47     15.485 N    144.339 W
08/02/2015 22:46:46     15.489 N    144.342 W
08/02/2015 22:48:46     15.492 N    144.345 W
08/02/2015 22:50:47     15.495 N    144.348 W
08/02/2015 22:52:47     15.499 N    144.351 W
08/02/2015 22:54:46     15.502 N    144.354 W
08/02/2015 22:56:46     15.505 N    144.357 W
08/02/2015 22:58:47     15.509 N    144.359 W
08/02/2015 23:00:47     15.512 N    144.362 W
08/02/2015 23:02:46     15.515 N    144.365 W
08/02/2015 23:04:46     15.519 N    144.368 W
08/02/2015 23:06:47     15.522 N    144.371 W
08/02/2015 23:08:47     15.525 N    144.374 W
08/02/2015 23:10:46     15.528 N    144.377 W
08/02/2015 23:12:46     15.532 N    144.379 W
08/02/2015 23:14:47     15.535 N    144.382 W
08/02/2015 23:16:46     15.538 N    144.385 W
08/02/2015 23:18:46     15.541 N    144.387 W
08/02/2015 23:20:47     15.544 N    144.390 W
08/02/2015 23:22:47     15.548 N    144.393 W
08/02/2015 23:24:46     15.551 N    144.396 W
08/02/2015 23:26:46     15.554 N    144.398 W
08/02/2015 23:28:47     15.557 N    144.401 W
08/02/2015 23:30:47     15.560 N    144.403 W
08/02/2015 23:32:46     15.563 N    144.406 W
08/02/2015 23:34:46     15.566 N    144.409 W
08/02/2015 23:36:47     15.570 N    144.411 W
08/02/2015 23:38:47     15.573 N    144.414 W
08/02/2015 23:40:46     15.576 N    144.416 W
08/02/2015 23:42:46     15.579 N    144.419 W
08/02/2015 23:44:47     15.582 N    144.421 W
08/02/2015 23:46:46     15.585 N    144.424 W
08/02/2015 23:48:46     15.588 N    144.426 W
08/02/2015 23:50:47     15.591 N    144.429 W
08/02/2015 23:52:47     15.594 N    144.431 W
08/02/2015 23:54:46     15.597 N    144.434 W
08/02/2015 23:56:46     15.600 N    144.436 W
08/02/2015 23:58:47     15.603 N    144.439 W
08/03/2015 00:00:47     15.606 N    144.441 W
08/03/2015 00:02:46     15.609 N    144.444 W
08/03/2015 00:04:46     15.612 N    144.446 W
08/03/2015 00:06:47     15.615 N    144.448 W
08/03/2015 00:08:47     15.618 N    144.451 W
08/03/2015 00:10:46     15.620 N    144.453 W
08/03/2015 00:12:46     15.623 N    144.456 W
08/03/2015 00:14:47     15.626 N    144.458 W
08/03/2015 00:16:46     15.629 N    144.460 W
08/03/2015 00:18:46     15.632 N    144.463 W
08/03/2015 00:20:47     15.635 N    144.465 W
08/03/2015 00:22:47     15.638 N    144.467 W
08/03/2015 00:24:46     15.641 N    144.470 W
08/03/2015 00:26:46     15.643 N    144.472 W
08/03/2015 00:28:47     15.646 N    144.475 W
08/03/2015 00:30:47     15.649 N    144.477 W
08/03/2015 00:32:46     15.652 N    144.479 W
08/03/2015 00:34:46     15.655 N    144.482 W
08/03/2015 00:36:47     15.657 N    144.484 W
08/03/2015 00:38:47     15.660 N    144.486 W
08/03/2015 00:40:46     15.663 N    144.489 W
08/03/2015 00:42:46     15.666 N    144.491 W
08/03/2015 00:44:47     15.668 N    144.493 W
08/03/2015 00:46:46     15.671 N    144.496 W
08/03/2015 00:48:46     15.674 N    144.498 W
08/03/2015 00:50:47     15.676 N    144.500 W
08/03/2015 00:52:47     15.679 N    144.503 W
08/03/2015 00:54:46     15.682 N    144.505 W
08/03/2015 00:56:46     15.685 N    144.507 W
08/03/2015 00:58:47     15.687 N    144.510 W
08/03/2015 01:00:47     15.690 N    144.512 W
08/03/2015 01:02:46     15.693 N    144.514 W
08/03/2015 01:04:46     15.695 N    144.517 W
08/03/2015 01:06:47     15.698 N    144.519 W
08/03/2015 01:08:47     15.700 N    144.522 W
08/03/2015 01:10:46     15.703 N    144.524 W
08/03/2015 01:12:46     15.706 N    144.526 W
08/03/2015 01:14:47     15.708 N    144.529 W
08/03/2015 01:16:46     15.711 N    144.531 W
