Track for Ana                  2014
Date       Time (UTC)   Latitude     Longitude
MM/DD/Year HH:MM:SS      (deg)         (deg)
10/17/2014 18:58:00     16.186 N    155.174 W
10/17/2014 19:00:00     16.189 N    155.182 W
10/17/2014 19:01:59     16.192 N    155.189 W
10/17/2014 19:04:00     16.196 N    155.196 W
10/17/2014 19:06:00     16.199 N    155.203 W
10/17/2014 19:07:59     16.202 N    155.210 W
10/17/2014 19:09:59     16.206 N    155.217 W
10/17/2014 19:12:00     16.209 N    155.224 W
10/17/2014 19:14:00     16.212 N    155.232 W
10/17/2014 19:15:59     16.216 N    155.239 W
10/17/2014 19:17:59     16.219 N    155.246 W
10/17/2014 19:20:00     16.222 N    155.253 W
10/17/2014 19:22:00     16.225 N    155.260 W
10/17/2014 19:23:59     16.229 N    155.267 W
10/17/2014 19:25:59     16.232 N    155.275 W
10/17/2014 19:28:00     16.235 N    155.282 W
10/17/2014 19:30:00     16.239 N    155.289 W
10/17/2014 19:31:59     16.242 N    155.296 W
10/17/2014 19:34:00     16.245 N    155.303 W
10/17/2014 19:36:00     16.249 N    155.310 W
10/17/2014 19:37:59     16.252 N    155.317 W
10/17/2014 19:39:59     16.255 N    155.325 W
10/17/2014 19:42:00     16.258 N    155.332 W
10/17/2014 19:44:00     16.262 N    155.339 W
10/17/2014 19:45:59     16.265 N    155.346 W
10/17/2014 19:47:59     16.268 N    155.353 W
10/17/2014 19:50:00     16.272 N    155.360 W
10/17/2014 19:52:00     16.275 N    155.368 W
10/17/2014 19:53:59     16.278 N    155.375 W
10/17/2014 19:55:59     16.282 N    155.382 W
10/17/2014 19:58:00     16.285 N    155.389 W
10/17/2014 20:00:00     16.288 N    155.396 W
10/17/2014 20:01:59     16.291 N    155.403 W
10/17/2014 20:04:00     16.295 N    155.411 W
10/17/2014 20:06:00     16.298 N    155.418 W
10/17/2014 20:07:59     16.301 N    155.425 W
10/17/2014 20:09:59     16.305 N    155.432 W
10/17/2014 20:12:00     16.308 N    155.439 W
10/17/2014 20:14:00     16.311 N    155.446 W
10/17/2014 20:15:59     16.315 N    155.454 W
10/17/2014 20:17:59     16.318 N    155.461 W
10/17/2014 20:20:00     16.321 N    155.468 W
10/17/2014 20:22:00     16.324 N    155.475 W
10/17/2014 20:23:59     16.328 N    155.482 W
10/17/2014 20:25:59     16.331 N    155.490 W
10/17/2014 20:28:00     16.334 N    155.497 W
10/17/2014 20:30:00     16.338 N    155.504 W
10/17/2014 20:31:59     16.341 N    155.511 W
10/17/2014 20:34:00     16.344 N    155.518 W
10/17/2014 20:36:00     16.348 N    155.525 W
10/17/2014 20:37:59     16.351 N    155.533 W
10/17/2014 20:39:59     16.354 N    155.540 W
10/17/2014 20:42:00     16.357 N    155.547 W
10/17/2014 20:44:00     16.361 N    155.554 W
10/17/2014 20:45:59     16.364 N    155.561 W
10/17/2014 20:47:59     16.367 N    155.569 W
10/17/2014 20:50:00     16.371 N    155.576 W
10/17/2014 20:52:00     16.374 N    155.583 W
10/17/2014 20:53:59     16.377 N    155.590 W
10/17/2014 20:55:59     16.381 N    155.597 W
10/17/2014 20:58:00     16.384 N    155.605 W
10/17/2014 21:00:00     16.387 N    155.612 W
10/17/2014 21:01:59     16.390 N    155.619 W
10/17/2014 21:04:00     16.394 N    155.626 W
10/17/2014 21:06:00     16.397 N    155.633 W
10/17/2014 21:07:59     16.400 N    155.641 W
10/17/2014 21:09:59     16.404 N    155.648 W
10/17/2014 21:12:00     16.407 N    155.655 W
10/17/2014 21:14:00     16.410 N    155.662 W
10/17/2014 21:15:59     16.414 N    155.669 W
10/17/2014 21:17:59     16.417 N    155.677 W
10/17/2014 21:20:00     16.420 N    155.684 W
10/17/2014 21:22:00     16.423 N    155.691 W
10/17/2014 21:23:59     16.427 N    155.698 W
10/17/2014 21:25:59     16.430 N    155.705 W
10/17/2014 21:28:00     16.433 N    155.713 W
10/17/2014 21:30:00     16.437 N    155.720 W
10/17/2014 21:31:59     16.440 N    155.727 W
10/17/2014 21:34:00     16.443 N    155.734 W
10/17/2014 21:36:00     16.447 N    155.742 W
10/17/2014 21:37:59     16.450 N    155.749 W
10/17/2014 21:39:59     16.453 N    155.756 W
10/17/2014 21:42:00     16.456 N    155.763 W
10/17/2014 21:44:00     16.460 N    155.770 W
10/17/2014 21:45:59     16.463 N    155.778 W
10/17/2014 21:47:59     16.466 N    155.785 W
10/17/2014 21:50:00     16.470 N    155.792 W
10/17/2014 21:52:00     16.473 N    155.799 W
10/17/2014 21:53:59     16.476 N    155.806 W
10/17/2014 21:55:59     16.480 N    155.814 W
10/17/2014 21:58:00     16.483 N    155.821 W
10/17/2014 22:00:00     16.486 N    155.828 W
10/17/2014 22:01:59     16.489 N    155.835 W
10/17/2014 22:04:00     16.493 N    155.843 W
10/17/2014 22:06:00     16.496 N    155.850 W
10/17/2014 22:07:59     16.499 N    155.857 W
10/17/2014 22:09:59     16.503 N    155.864 W
10/17/2014 22:12:00     16.506 N    155.871 W
10/17/2014 22:14:00     16.509 N    155.879 W
10/17/2014 22:15:59     16.513 N    155.886 W
10/17/2014 22:17:59     16.516 N    155.893 W
10/17/2014 22:20:00     16.519 N    155.900 W
10/17/2014 22:22:00     16.522 N    155.908 W
10/17/2014 22:23:59     16.526 N    155.915 W
10/17/2014 22:25:59     16.529 N    155.922 W
10/17/2014 22:28:00     16.532 N    155.929 W
10/17/2014 22:30:00     16.536 N    155.936 W
10/17/2014 22:31:59     16.539 N    155.944 W
10/17/2014 22:34:00     16.542 N    155.951 W
10/17/2014 22:36:00     16.546 N    155.958 W
10/17/2014 22:37:59     16.549 N    155.965 W
10/17/2014 22:39:59     16.552 N    155.973 W
10/17/2014 22:42:00     16.555 N    155.980 W
10/17/2014 22:44:00     16.559 N    155.987 W
10/17/2014 22:45:59     16.562 N    155.994 W
10/17/2014 22:47:59     16.565 N    156.002 W
10/17/2014 22:50:00     16.569 N    156.009 W
10/17/2014 22:52:00     16.572 N    156.016 W
10/17/2014 22:53:59     16.575 N    156.023 W
10/17/2014 22:55:59     16.579 N    156.031 W
10/17/2014 22:58:00     16.582 N    156.038 W
10/17/2014 23:00:00     16.585 N    156.045 W
10/17/2014 23:01:59     16.588 N    156.052 W
10/17/2014 23:04:00     16.592 N    156.059 W
10/17/2014 23:06:00     16.595 N    156.067 W
10/17/2014 23:07:59     16.598 N    156.074 W
10/17/2014 23:09:59     16.602 N    156.081 W
10/17/2014 23:12:00     16.605 N    156.088 W
10/17/2014 23:14:00     16.608 N    156.096 W
10/17/2014 23:15:59     16.612 N    156.103 W
10/17/2014 23:17:59     16.615 N    156.110 W
10/17/2014 23:20:00     16.618 N    156.117 W
10/17/2014 23:22:00     16.621 N    156.125 W
10/17/2014 23:23:59     16.625 N    156.132 W
10/17/2014 23:25:59     16.628 N    156.139 W
10/17/2014 23:28:00     16.631 N    156.146 W
10/17/2014 23:29:00     16.633 N    156.150 W
10/17/2014 23:30:59     16.635 N    156.154 W
10/17/2014 23:32:59     16.638 N    156.159 W
10/17/2014 23:35:00     16.640 N    156.163 W
10/17/2014 23:37:00     16.643 N    156.167 W
10/17/2014 23:38:59     16.645 N    156.171 W
10/17/2014 23:40:59     16.647 N    156.176 W
10/17/2014 23:43:00     16.650 N    156.180 W
10/17/2014 23:45:00     16.652 N    156.184 W
10/17/2014 23:46:59     16.654 N    156.188 W
10/17/2014 23:49:00     16.657 N    156.193 W
10/17/2014 23:51:00     16.659 N    156.197 W
10/17/2014 23:52:59     16.662 N    156.201 W
10/17/2014 23:54:59     16.664 N    156.205 W
10/17/2014 23:57:00     16.666 N    156.210 W
10/17/2014 23:59:00     16.669 N    156.214 W
10/18/2014 00:00:59     16.671 N    156.218 W
10/18/2014 00:02:59     16.673 N    156.223 W
