Track for Floyd                1999
Date       Time (UTC)   Latitude     Longitude
MM/DD/Year HH:MM:SS      (deg)         (deg)
09/09/1999 19:22:39     18.109 N     56.596 W
09/09/1999 19:24:39     18.110 N     56.601 W
09/09/1999 19:26:38     18.110 N     56.605 W
09/09/1999 19:28:39     18.110 N     56.610 W
09/09/1999 19:30:39     18.110 N     56.615 W
09/09/1999 19:32:38     18.110 N     56.620 W
09/09/1999 19:34:38     18.110 N     56.625 W
09/09/1999 19:36:39     18.110 N     56.630 W
09/09/1999 19:38:39     18.110 N     56.634 W
09/09/1999 19:40:38     18.109 N     56.639 W
09/09/1999 19:42:38     18.109 N     56.644 W
09/09/1999 19:44:39     18.109 N     56.648 W
09/09/1999 19:46:39     18.108 N     56.653 W
09/09/1999 19:48:38     18.108 N     56.657 W
09/09/1999 19:50:38     18.107 N     56.662 W
09/09/1999 19:52:39     18.107 N     56.666 W
09/09/1999 19:54:39     18.106 N     56.671 W
09/09/1999 19:56:38     18.105 N     56.675 W
09/09/1999 19:54:45     18.106 N     56.671 W
09/09/1999 19:56:44     18.105 N     56.676 W
09/09/1999 19:58:44     18.104 N     56.680 W
09/09/1999 20:00:45     18.103 N     56.685 W
09/09/1999 20:02:45     18.102 N     56.689 W
09/09/1999 20:04:44     18.100 N     56.694 W
09/09/1999 20:06:44     18.099 N     56.698 W
09/09/1999 20:08:45     18.098 N     56.702 W
09/09/1999 20:10:45     18.096 N     56.707 W
09/09/1999 20:12:44     18.094 N     56.711 W
09/09/1999 20:14:44     18.093 N     56.715 W
09/09/1999 20:16:45     18.091 N     56.719 W
09/09/1999 20:18:45     18.089 N     56.723 W
09/09/1999 20:20:44     18.088 N     56.727 W
09/09/1999 20:22:45     18.086 N     56.732 W
09/09/1999 20:24:45     18.084 N     56.736 W
09/09/1999 20:26:44     18.082 N     56.740 W
09/09/1999 20:28:44     18.080 N     56.744 W
09/09/1999 20:30:45     18.078 N     56.748 W
09/09/1999 20:32:45     18.076 N     56.751 W
09/09/1999 20:34:44     18.074 N     56.755 W
09/09/1999 20:36:44     18.072 N     56.759 W
09/09/1999 20:38:45     18.070 N     56.763 W
09/09/1999 20:40:45     18.068 N     56.767 W
09/09/1999 20:42:44     18.066 N     56.771 W
09/09/1999 20:44:44     18.064 N     56.774 W
09/09/1999 20:46:45     18.062 N     56.778 W
09/09/1999 20:48:45     18.060 N     56.782 W
09/09/1999 20:50:44     18.058 N     56.786 W
09/09/1999 20:52:45     18.056 N     56.789 W
09/09/1999 20:54:45     18.054 N     56.793 W
09/09/1999 20:56:44     18.052 N     56.797 W
09/09/1999 20:58:44     18.050 N     56.800 W
09/09/1999 21:00:45     18.048 N     56.804 W
09/09/1999 21:02:45     18.046 N     56.807 W
09/09/1999 21:04:44     18.044 N     56.811 W
09/09/1999 21:06:44     18.043 N     56.815 W
09/09/1999 21:08:45     18.041 N     56.818 W
09/09/1999 21:10:45     18.040 N     56.822 W
09/09/1999 21:12:44     18.038 N     56.825 W
09/09/1999 21:14:44     18.037 N     56.829 W
09/09/1999 21:16:45     18.035 N     56.832 W
09/09/1999 21:18:45     18.034 N     56.836 W
09/09/1999 21:20:44     18.033 N     56.839 W
09/09/1999 21:22:45     18.032 N     56.843 W
09/09/1999 21:24:45     18.030 N     56.847 W
09/09/1999 21:26:44     18.030 N     56.850 W
09/09/1999 21:28:44     18.029 N     56.854 W
09/09/1999 21:30:45     18.028 N     56.857 W
09/09/1999 21:32:45     18.027 N     56.861 W
09/09/1999 21:34:44     18.027 N     56.864 W
09/09/1999 21:36:44     18.026 N     56.868 W
09/09/1999 21:38:45     18.026 N     56.871 W
09/09/1999 21:40:45     18.026 N     56.875 W
09/09/1999 21:39:40     18.026 N     56.873 W
09/09/1999 21:41:40     18.026 N     56.877 W
09/09/1999 21:43:39     18.025 N     56.881 W
09/09/1999 21:45:39     18.025 N     56.884 W
09/09/1999 21:47:40     18.025 N     56.888 W
09/09/1999 21:49:40     18.025 N     56.892 W
09/09/1999 21:51:39     18.025 N     56.896 W
09/09/1999 21:53:39     18.025 N     56.900 W
09/09/1999 21:55:40     18.025 N     56.903 W
09/09/1999 21:57:39     18.026 N     56.907 W
09/09/1999 21:59:39     18.026 N     56.911 W
09/09/1999 22:01:40     18.026 N     56.915 W
09/09/1999 22:03:40     18.027 N     56.918 W
09/09/1999 22:05:39     18.028 N     56.922 W
09/09/1999 22:07:39     18.028 N     56.926 W
09/09/1999 22:09:40     18.029 N     56.930 W
09/09/1999 22:11:40     18.030 N     56.933 W
09/09/1999 22:13:39     18.031 N     56.937 W
09/09/1999 22:15:39     18.032 N     56.941 W
09/09/1999 22:17:40     18.033 N     56.945 W
09/09/1999 22:19:40     18.034 N     56.948 W
09/09/1999 22:21:39     18.035 N     56.952 W
09/09/1999 22:23:39     18.037 N     56.956 W
09/09/1999 22:25:40     18.038 N     56.960 W
09/09/1999 22:27:39     18.040 N     56.963 W
09/09/1999 22:29:39     18.042 N     56.967 W
09/09/1999 22:31:40     18.043 N     56.971 W
09/09/1999 22:33:40     18.045 N     56.975 W
09/09/1999 22:35:39     18.047 N     56.978 W
09/09/1999 22:37:39     18.049 N     56.982 W
09/09/1999 22:39:40     18.051 N     56.986 W
09/09/1999 22:41:40     18.054 N     56.989 W
09/09/1999 22:43:39     18.056 N     56.993 W
09/09/1999 22:45:39     18.059 N     56.997 W
09/09/1999 22:47:40     18.061 N     57.001 W
09/09/1999 22:49:40     18.064 N     57.004 W
09/09/1999 22:51:39     18.067 N     57.008 W
09/09/1999 22:53:39     18.070 N     57.012 W
09/09/1999 22:55:40     18.073 N     57.015 W
09/09/1999 22:57:39     18.076 N     57.019 W
09/09/1999 22:59:39     18.079 N     57.023 W
09/09/1999 23:01:40     18.083 N     57.026 W
09/09/1999 23:03:40     18.086 N     57.030 W
09/09/1999 23:05:39     18.090 N     57.034 W
09/09/1999 23:07:39     18.094 N     57.037 W
09/09/1999 23:09:40     18.098 N     57.041 W
09/09/1999 23:11:40     18.102 N     57.044 W
09/09/1999 23:13:39     18.106 N     57.048 W
09/09/1999 23:15:39     18.110 N     57.052 W
09/09/1999 23:17:40     18.114 N     57.055 W
09/09/1999 23:19:40     18.119 N     57.059 W
