Track for Danielle             1998
Date       Time (UTC)   Latitude     Longitude
MM/DD/Year HH:MM:SS      (deg)         (deg)
08/27/1998 01:46:26     20.247 N     55.524 W
08/27/1998 01:48:26     20.251 N     55.534 W
08/27/1998 01:50:25     20.254 N     55.545 W
08/27/1998 01:52:25     20.258 N     55.555 W
08/27/1998 01:54:26     20.262 N     55.566 W
08/27/1998 01:56:26     20.266 N     55.576 W
08/27/1998 01:58:25     20.270 N     55.587 W
08/27/1998 02:00:26     20.274 N     55.597 W
08/27/1998 02:02:26     20.278 N     55.608 W
08/27/1998 02:04:25     20.282 N     55.618 W
08/27/1998 02:06:25     20.286 N     55.629 W
08/27/1998 02:08:26     20.290 N     55.640 W
08/27/1998 02:10:26     20.294 N     55.650 W
08/27/1998 02:12:25     20.298 N     55.661 W
08/27/1998 02:14:25     20.302 N     55.672 W
08/27/1998 02:16:26     20.306 N     55.682 W
08/27/1998 02:18:26     20.310 N     55.693 W
08/27/1998 02:20:25     20.314 N     55.704 W
08/27/1998 02:22:25     20.318 N     55.715 W
08/27/1998 02:24:26     20.321 N     55.725 W
08/27/1998 02:26:26     20.325 N     55.736 W
08/27/1998 02:28:25     20.329 N     55.747 W
08/27/1998 02:30:26     20.333 N     55.758 W
08/27/1998 02:32:26     20.337 N     55.768 W
08/27/1998 02:34:25     20.341 N     55.779 W
08/27/1998 02:36:25     20.345 N     55.790 W
08/27/1998 02:38:26     20.348 N     55.801 W
08/27/1998 02:40:26     20.352 N     55.811 W
08/27/1998 02:42:25     20.356 N     55.822 W
08/27/1998 02:44:25     20.359 N     55.833 W
08/27/1998 02:46:26     20.363 N     55.844 W
08/27/1998 02:48:26     20.367 N     55.854 W
08/27/1998 02:50:25     20.370 N     55.865 W
08/27/1998 02:52:25     20.374 N     55.876 W
08/27/1998 02:54:26     20.377 N     55.887 W
08/27/1998 02:56:26     20.381 N     55.897 W
08/27/1998 02:58:25     20.384 N     55.908 W
08/27/1998 03:00:26     20.387 N     55.919 W
08/27/1998 03:02:26     20.391 N     55.929 W
08/27/1998 03:04:25     20.394 N     55.940 W
08/27/1998 03:06:25     20.397 N     55.951 W
08/27/1998 03:08:26     20.400 N     55.961 W
08/27/1998 03:10:26     20.403 N     55.972 W
08/27/1998 03:12:25     20.406 N     55.982 W
08/27/1998 03:14:25     20.409 N     55.993 W
08/27/1998 03:16:26     20.412 N     56.004 W
08/27/1998 03:18:26     20.415 N     56.014 W
08/27/1998 03:20:25     20.417 N     56.025 W
08/27/1998 03:22:25     20.420 N     56.035 W
08/27/1998 03:24:26     20.422 N     56.045 W
08/27/1998 03:26:26     20.425 N     56.056 W
08/27/1998 03:28:25     20.427 N     56.066 W
08/27/1998 03:30:26     20.430 N     56.077 W
08/27/1998 03:32:15     20.432 N     56.086 W
08/27/1998 03:34:16     20.435 N     56.096 W
08/27/1998 03:36:16     20.437 N     56.107 W
08/27/1998 03:38:15     20.440 N     56.117 W
08/27/1998 03:40:16     20.442 N     56.127 W
08/27/1998 03:42:16     20.445 N     56.138 W
08/27/1998 03:44:15     20.447 N     56.148 W
