Track for Patricia             2015
Date       Time (UTC)   Latitude     Longitude
MM/DD/Year HH:MM:SS      (deg)         (deg)
10/21/2015 21:02:07     13.167 N     99.641 W
10/21/2015 21:04:07     13.170 N     99.653 W
10/21/2015 21:06:06     13.173 N     99.665 W
10/21/2015 21:08:07     13.177 N     99.677 W
10/21/2015 21:10:07     13.180 N     99.689 W
10/21/2015 21:12:06     13.183 N     99.701 W
10/21/2015 21:14:06     13.187 N     99.713 W
10/21/2015 21:16:07     13.190 N     99.725 W
10/21/2015 21:18:07     13.193 N     99.738 W
10/21/2015 21:20:06     13.197 N     99.750 W
10/21/2015 21:22:06     13.200 N     99.762 W
10/21/2015 21:24:07     13.203 N     99.774 W
10/21/2015 21:26:07     13.206 N     99.786 W
10/21/2015 21:28:06     13.210 N     99.798 W
10/21/2015 21:30:06     13.213 N     99.810 W
10/21/2015 21:32:07     13.216 N     99.822 W
10/21/2015 21:34:07     13.220 N     99.834 W
10/21/2015 21:36:06     13.223 N     99.846 W
10/21/2015 21:38:07     13.226 N     99.858 W
10/21/2015 21:40:07     13.230 N     99.870 W
10/21/2015 21:42:06     13.233 N     99.881 W
10/21/2015 21:44:06     13.236 N     99.893 W
10/21/2015 21:46:07     13.240 N     99.905 W
10/21/2015 21:48:07     13.243 N     99.917 W
10/21/2015 21:50:06     13.246 N     99.929 W
10/21/2015 21:52:06     13.249 N     99.941 W
10/21/2015 21:54:07     13.253 N     99.953 W
10/21/2015 21:56:07     13.256 N     99.965 W
10/21/2015 21:58:06     13.259 N     99.977 W
10/21/2015 22:00:06     13.262 N     99.989 W
10/21/2015 22:02:07     13.266 N    100.001 W
10/21/2015 22:04:07     13.269 N    100.012 W
10/21/2015 22:06:06     13.272 N    100.024 W
10/21/2015 22:08:07     13.275 N    100.036 W
10/21/2015 22:10:07     13.279 N    100.048 W
10/21/2015 22:12:06     13.282 N    100.060 W
10/21/2015 22:14:06     13.285 N    100.072 W
10/21/2015 22:16:07     13.288 N    100.084 W
10/21/2015 22:18:07     13.292 N    100.095 W
10/21/2015 22:20:06     13.295 N    100.107 W
10/21/2015 22:22:06     13.298 N    100.119 W
10/21/2015 22:24:07     13.301 N    100.131 W
10/21/2015 22:26:07     13.305 N    100.142 W
10/21/2015 22:28:06     13.308 N    100.154 W
10/21/2015 22:30:06     13.311 N    100.166 W
10/21/2015 22:32:07     13.314 N    100.178 W
10/21/2015 22:34:07     13.317 N    100.189 W
10/21/2015 22:36:06     13.321 N    100.201 W
10/21/2015 22:38:07     13.324 N    100.213 W
10/21/2015 22:40:07     13.327 N    100.224 W
10/21/2015 22:42:06     13.330 N    100.236 W
10/21/2015 22:44:06     13.333 N    100.248 W
10/21/2015 22:46:07     13.336 N    100.259 W
10/21/2015 22:48:07     13.340 N    100.271 W
10/21/2015 22:50:06     13.343 N    100.283 W
10/21/2015 22:52:06     13.346 N    100.294 W
10/21/2015 22:54:07     13.349 N    100.306 W
10/21/2015 22:56:07     13.352 N    100.317 W
10/21/2015 22:58:06     13.355 N    100.329 W
10/21/2015 23:00:06     13.358 N    100.341 W
10/21/2015 23:02:07     13.362 N    100.352 W
10/21/2015 23:04:07     13.365 N    100.364 W
10/21/2015 23:06:06     13.368 N    100.375 W
10/21/2015 23:08:07     13.371 N    100.387 W
10/21/2015 23:10:07     13.374 N    100.398 W
10/21/2015 23:12:06     13.377 N    100.410 W
10/21/2015 23:14:06     13.380 N    100.421 W
10/21/2015 23:16:07     13.383 N    100.433 W
10/21/2015 23:18:07     13.386 N    100.444 W
10/21/2015 23:20:06     13.389 N    100.455 W
10/21/2015 23:22:06     13.392 N    100.467 W
10/21/2015 23:24:07     13.396 N    100.478 W
10/21/2015 23:26:07     13.399 N    100.490 W
10/21/2015 23:28:06     13.402 N    100.501 W
10/21/2015 23:30:06     13.405 N    100.512 W
10/21/2015 23:32:07     13.408 N    100.524 W
