Track for Nate                 2017
Date       Time (UTC)   Latitude     Longitude
MM/DD/Year HH:MM:SS      (deg)         (deg)
10/05/2017 08:52:18     12.670 N     83.458 W
10/05/2017 08:54:18     12.673 N     83.460 W
10/05/2017 08:56:18     12.675 N     83.462 W
10/05/2017 08:58:18     12.678 N     83.464 W
10/05/2017 09:00:19     12.681 N     83.467 W
10/05/2017 09:02:19     12.684 N     83.469 W
10/05/2017 09:04:19     12.686 N     83.471 W
10/05/2017 09:06:19     12.689 N     83.473 W
10/05/2017 09:08:18     12.692 N     83.476 W
10/05/2017 09:10:18     12.694 N     83.478 W
10/05/2017 09:12:18     12.697 N     83.480 W
10/05/2017 09:14:18     12.700 N     83.482 W
10/05/2017 09:16:19     12.703 N     83.485 W
10/05/2017 09:18:19     12.705 N     83.487 W
10/05/2017 09:20:19     12.708 N     83.489 W
10/05/2017 09:22:18     12.711 N     83.492 W
10/05/2017 09:24:18     12.714 N     83.494 W
10/05/2017 09:26:18     12.717 N     83.496 W
10/05/2017 09:28:18     12.720 N     83.498 W
10/05/2017 09:30:19     12.722 N     83.501 W
10/05/2017 09:32:19     12.725 N     83.503 W
10/05/2017 09:34:19     12.728 N     83.505 W
10/05/2017 09:36:19     12.731 N     83.507 W
10/05/2017 09:38:18     12.734 N     83.510 W
10/05/2017 09:40:18     12.737 N     83.512 W
10/05/2017 09:42:18     12.740 N     83.514 W
10/05/2017 09:44:18     12.743 N     83.516 W
10/05/2017 09:46:19     12.746 N     83.519 W
10/05/2017 09:48:19     12.749 N     83.521 W
10/05/2017 09:50:19     12.752 N     83.523 W
10/05/2017 09:52:18     12.755 N     83.525 W
10/05/2017 09:54:18     12.758 N     83.527 W
10/05/2017 09:56:18     12.761 N     83.530 W
10/05/2017 09:58:18     12.764 N     83.532 W
10/05/2017 10:00:19     12.767 N     83.534 W
10/05/2017 10:02:19     12.770 N     83.536 W
10/05/2017 10:04:19     12.773 N     83.539 W
10/05/2017 10:06:19     12.776 N     83.541 W
10/05/2017 10:08:18     12.779 N     83.543 W
10/05/2017 10:10:18     12.782 N     83.545 W
10/05/2017 10:12:18     12.785 N     83.548 W
10/05/2017 10:14:18     12.788 N     83.550 W
10/05/2017 10:16:19     12.791 N     83.552 W
10/05/2017 10:18:19     12.795 N     83.554 W
10/05/2017 10:20:19     12.798 N     83.556 W
10/05/2017 10:22:18     12.801 N     83.559 W
10/05/2017 10:24:18     12.804 N     83.561 W
10/05/2017 10:26:18     12.807 N     83.563 W
10/05/2017 10:28:18     12.811 N     83.565 W
10/05/2017 10:30:19     12.814 N     83.568 W
10/05/2017 10:32:19     12.817 N     83.570 W
10/05/2017 10:34:19     12.820 N     83.572 W
10/05/2017 10:36:19     12.823 N     83.574 W
10/05/2017 10:38:18     12.827 N     83.576 W
10/05/2017 10:40:18     12.830 N     83.579 W
10/05/2017 10:42:18     12.833 N     83.581 W
10/05/2017 10:44:18     12.837 N     83.583 W
10/05/2017 10:46:19     12.840 N     83.585 W
10/05/2017 10:48:19     12.843 N     83.587 W
10/05/2017 10:50:19     12.847 N     83.590 W
10/05/2017 10:52:18     12.850 N     83.592 W
10/05/2017 10:54:18     12.853 N     83.594 W
10/05/2017 10:56:18     12.857 N     83.596 W
10/05/2017 10:58:18     12.860 N     83.598 W
10/05/2017 11:00:19     12.864 N     83.601 W
10/05/2017 11:02:19     12.867 N     83.603 W
10/05/2017 11:04:19     12.871 N     83.605 W
10/05/2017 11:06:19     12.874 N     83.607 W
10/05/2017 11:08:18     12.878 N     83.609 W
10/05/2017 11:10:18     12.881 N     83.612 W
10/05/2017 11:12:18     12.885 N     83.614 W
10/05/2017 11:14:18     12.888 N     83.616 W
10/05/2017 11:16:19     12.892 N     83.618 W
10/05/2017 11:18:19     12.895 N     83.620 W
10/05/2017 11:20:19     12.899 N     83.622 W
10/05/2017 11:22:18     12.902 N     83.625 W
10/05/2017 11:24:18     12.906 N     83.627 W
10/05/2017 11:26:18     12.909 N     83.629 W
10/05/2017 11:28:18     12.913 N     83.631 W
10/05/2017 11:30:19     12.917 N     83.633 W
10/05/2017 11:32:19     12.920 N     83.636 W
10/05/2017 11:34:19     12.924 N     83.638 W
10/05/2017 11:36:19     12.928 N     83.640 W
