Track for Javier               2016
Date       Time (UTC)   Latitude     Longitude
MM/DD/Year HH:MM:SS      (deg)         (deg)
08/09/2016 01:30:53     22.431 N    109.948 W
08/09/2016 01:32:54     22.434 N    109.952 W
08/09/2016 01:34:54     22.437 N    109.956 W
08/09/2016 01:36:53     22.440 N    109.960 W
08/09/2016 01:38:53     22.443 N    109.964 W
08/09/2016 01:40:54     22.446 N    109.968 W
08/09/2016 01:42:54     22.449 N    109.972 W
08/09/2016 01:44:53     22.452 N    109.976 W
08/09/2016 01:46:53     22.455 N    109.980 W
08/09/2016 01:48:54     22.459 N    109.984 W
08/09/2016 01:50:54     22.462 N    109.988 W
08/09/2016 01:52:53     22.465 N    109.992 W
08/09/2016 01:54:54     22.468 N    109.996 W
08/09/2016 01:56:54     22.472 N    110.001 W
08/09/2016 01:58:53     22.475 N    110.005 W
08/09/2016 02:00:53     22.479 N    110.009 W
08/09/2016 02:02:54     22.482 N    110.013 W
08/09/2016 02:04:54     22.485 N    110.017 W
08/09/2016 02:06:53     22.489 N    110.021 W
08/09/2016 02:08:53     22.492 N    110.026 W
08/09/2016 02:10:54     22.496 N    110.030 W
08/09/2016 02:12:54     22.500 N    110.034 W
08/09/2016 02:14:53     22.503 N    110.038 W
08/09/2016 02:16:53     22.507 N    110.043 W
08/09/2016 02:18:54     22.511 N    110.047 W
08/09/2016 02:20:54     22.514 N    110.051 W
08/09/2016 02:22:53     22.518 N    110.055 W
08/09/2016 02:24:54     22.522 N    110.060 W
08/09/2016 02:26:54     22.526 N    110.064 W
08/09/2016 02:28:53     22.530 N    110.068 W
08/09/2016 02:30:53     22.533 N    110.073 W
08/09/2016 02:32:54     22.537 N    110.077 W
08/09/2016 02:34:54     22.541 N    110.081 W
08/09/2016 02:36:53     22.545 N    110.086 W
08/09/2016 02:38:53     22.549 N    110.090 W
08/09/2016 02:40:54     22.553 N    110.095 W
08/09/2016 02:42:54     22.557 N    110.099 W
08/09/2016 02:44:53     22.561 N    110.103 W
08/09/2016 02:46:53     22.565 N    110.108 W
08/09/2016 02:48:54     22.569 N    110.112 W
08/09/2016 02:50:54     22.574 N    110.116 W
08/09/2016 02:52:53     22.578 N    110.121 W
08/09/2016 02:54:54     22.582 N    110.125 W
08/09/2016 02:56:54     22.586 N    110.130 W
08/09/2016 02:58:53     22.590 N    110.134 W
08/09/2016 03:00:53     22.594 N    110.139 W
08/09/2016 03:02:54     22.599 N    110.143 W
08/09/2016 03:04:54     22.603 N    110.147 W
08/09/2016 03:06:53     22.607 N    110.152 W
08/09/2016 03:08:53     22.611 N    110.156 W
08/09/2016 03:10:54     22.616 N    110.161 W
08/09/2016 03:12:54     22.620 N    110.165 W
08/09/2016 03:14:53     22.624 N    110.170 W
08/09/2016 03:16:53     22.629 N    110.174 W
08/09/2016 03:18:54     22.633 N    110.178 W
08/09/2016 03:20:54     22.637 N    110.183 W
08/09/2016 03:22:53     22.642 N    110.187 W
08/09/2016 03:24:54     22.646 N    110.192 W
08/09/2016 03:26:54     22.651 N    110.196 W
08/09/2016 03:28:53     22.655 N    110.201 W
08/09/2016 03:30:53     22.659 N    110.205 W
08/09/2016 03:32:54     22.664 N    110.209 W
08/09/2016 03:34:54     22.668 N    110.214 W
08/09/2016 03:36:53     22.673 N    110.218 W
08/09/2016 03:38:53     22.677 N    110.223 W
08/09/2016 03:40:54     22.681 N    110.227 W
08/09/2016 03:42:54     22.686 N    110.232 W
08/09/2016 03:44:53     22.690 N    110.236 W
08/09/2016 03:46:53     22.695 N    110.240 W
08/09/2016 03:48:54     22.699 N    110.245 W
08/09/2016 03:50:54     22.704 N    110.249 W
08/09/2016 03:52:53     22.708 N    110.254 W
08/09/2016 03:54:54     22.713 N    110.258 W
08/09/2016 03:56:54     22.717 N    110.262 W
08/09/2016 03:58:53     22.722 N    110.267 W
08/09/2016 04:00:53     22.726 N    110.271 W
08/09/2016 04:02:54     22.730 N    110.276 W
08/09/2016 04:04:54     22.735 N    110.280 W
08/09/2016 04:06:53     22.739 N    110.284 W
08/09/2016 04:08:53     22.744 N    110.289 W
08/09/2016 04:10:54     22.748 N    110.293 W
08/09/2016 04:12:54     22.753 N    110.297 W
08/09/2016 04:14:53     22.757 N    110.302 W
08/09/2016 04:16:53     22.762 N    110.306 W
08/09/2016 04:18:54     22.766 N    110.310 W
08/09/2016 04:20:54     22.770 N    110.314 W
08/09/2016 04:22:53     22.775 N    110.319 W
08/09/2016 04:24:54     22.779 N    110.323 W
08/09/2016 04:26:54     22.784 N    110.327 W
08/09/2016 04:28:53     22.788 N    110.331 W
08/09/2016 04:30:53     22.792 N    110.336 W
08/09/2016 04:32:54     22.797 N    110.340 W
08/09/2016 04:34:54     22.801 N    110.344 W
08/09/2016 04:36:53     22.805 N    110.348 W
08/09/2016 04:38:53     22.810 N    110.352 W
08/09/2016 04:40:54     22.814 N    110.357 W
08/09/2016 04:42:54     22.818 N    110.361 W
08/09/2016 04:44:53     22.823 N    110.365 W
08/09/2016 04:46:53     22.827 N    110.369 W
08/09/2016 04:48:54     22.831 N    110.373 W
08/09/2016 04:50:54     22.835 N    110.377 W
08/09/2016 04:52:53     22.840 N    110.381 W
08/09/2016 04:54:54     22.844 N    110.385 W
08/09/2016 04:56:54     22.848 N    110.389 W
08/09/2016 04:58:53     22.852 N    110.393 W
08/09/2016 05:00:53     22.856 N    110.397 W
08/09/2016 05:02:54     22.860 N    110.401 W
08/09/2016 05:04:54     22.864 N    110.405 W
08/09/2016 05:06:53     22.868 N    110.409 W
08/09/2016 05:08:53     22.873 N    110.413 W
08/09/2016 05:10:54     22.877 N    110.417 W
08/09/2016 05:12:54     22.881 N    110.421 W
08/09/2016 05:14:53     22.885 N    110.425 W
08/09/2016 05:16:53     22.888 N    110.429 W
08/09/2016 05:18:54     22.892 N    110.433 W
08/09/2016 05:20:54     22.896 N    110.436 W
08/09/2016 05:22:53     22.900 N    110.440 W
08/09/2016 05:24:54     22.904 N    110.444 W
08/09/2016 05:26:54     22.908 N    110.448 W
08/09/2016 05:28:53     22.912 N    110.451 W
08/09/2016 05:30:53     22.915 N    110.455 W
08/09/2016 05:32:54     22.919 N    110.459 W
08/09/2016 05:34:54     22.923 N    110.462 W
08/09/2016 05:36:53     22.927 N    110.466 W
08/09/2016 05:38:53     22.930 N    110.470 W
08/09/2016 05:40:54     22.934 N    110.473 W
08/09/2016 05:42:54     22.937 N    110.477 W
08/09/2016 05:44:53     22.941 N    110.480 W
08/09/2016 05:46:53     22.944 N    110.484 W
08/09/2016 05:48:54     22.948 N    110.487 W
08/09/2016 05:50:54     22.951 N    110.491 W
08/09/2016 05:52:53     22.955 N    110.494 W
08/09/2016 05:54:54     22.958 N    110.498 W
08/09/2016 05:56:54     22.961 N    110.501 W
08/09/2016 05:58:53     22.965 N    110.504 W
08/09/2016 06:00:53     22.968 N    110.508 W
08/09/2016 06:02:54     22.971 N    110.511 W
08/09/2016 06:04:54     22.974 N    110.514 W
08/09/2016 06:06:53     22.977 N    110.518 W
08/09/2016 06:08:53     22.981 N    110.521 W
