Track for Teddy                2020
Date       Time (UTC)   Latitude     Longitude
MM/DD/Year HH:MM:SS      (deg)         (deg)
09/18/2020 03:14:31     20.681 N     54.946 W
09/18/2020 03:16:31     20.684 N     54.951 W
09/18/2020 03:18:32     20.687 N     54.956 W
09/18/2020 03:20:31     20.690 N     54.960 W
09/18/2020 03:22:31     20.693 N     54.965 W
09/18/2020 03:24:32     20.696 N     54.970 W
09/18/2020 03:26:32     20.699 N     54.975 W
09/18/2020 03:28:31     20.702 N     54.980 W
09/18/2020 03:30:31     20.705 N     54.985 W
09/18/2020 03:32:32     20.708 N     54.990 W
09/18/2020 03:34:32     20.711 N     54.995 W
09/18/2020 03:36:31     20.715 N     55.000 W
09/18/2020 03:38:31     20.718 N     55.005 W
09/18/2020 03:40:32     20.721 N     55.010 W
09/18/2020 03:42:32     20.724 N     55.014 W
09/18/2020 03:44:31     20.727 N     55.019 W
09/18/2020 03:46:31     20.730 N     55.024 W
09/18/2020 03:48:32     20.733 N     55.029 W
09/18/2020 03:50:31     20.736 N     55.034 W
09/18/2020 03:52:31     20.739 N     55.039 W
09/18/2020 03:54:32     20.742 N     55.044 W
09/18/2020 03:56:32     20.746 N     55.049 W
09/18/2020 03:58:31     20.749 N     55.054 W
09/18/2020 04:00:31     20.752 N     55.059 W
09/18/2020 04:02:32     20.755 N     55.064 W
09/18/2020 04:04:32     20.758 N     55.068 W
09/18/2020 04:06:31     20.761 N     55.073 W
09/18/2020 04:08:31     20.764 N     55.078 W
09/18/2020 04:10:32     20.767 N     55.083 W
09/18/2020 04:12:32     20.771 N     55.088 W
09/18/2020 04:14:31     20.774 N     55.093 W
09/18/2020 04:16:31     20.777 N     55.098 W
09/18/2020 04:18:32     20.780 N     55.103 W
09/18/2020 04:20:31     20.783 N     55.108 W
09/18/2020 04:22:31     20.786 N     55.112 W
09/18/2020 04:24:32     20.789 N     55.117 W
09/18/2020 04:26:32     20.793 N     55.122 W
09/18/2020 04:28:31     20.796 N     55.127 W
09/18/2020 04:30:31     20.799 N     55.132 W
09/18/2020 04:32:32     20.802 N     55.137 W
09/18/2020 04:34:32     20.805 N     55.142 W
09/18/2020 04:36:31     20.808 N     55.147 W
09/18/2020 04:38:31     20.811 N     55.151 W
09/18/2020 04:40:32     20.815 N     55.156 W
09/18/2020 04:42:32     20.818 N     55.161 W
09/18/2020 04:44:31     20.821 N     55.166 W
09/18/2020 04:46:31     20.824 N     55.171 W
09/18/2020 04:48:32     20.827 N     55.176 W
09/18/2020 04:50:31     20.830 N     55.181 W
09/18/2020 04:52:31     20.834 N     55.186 W
09/18/2020 04:54:32     20.837 N     55.190 W
09/18/2020 04:56:32     20.840 N     55.195 W
09/18/2020 04:58:31     20.843 N     55.200 W
09/18/2020 05:00:31     20.846 N     55.205 W
09/18/2020 05:02:32     20.850 N     55.210 W
09/18/2020 05:04:32     20.853 N     55.215 W
09/18/2020 05:06:31     20.856 N     55.220 W
09/18/2020 05:08:31     20.859 N     55.225 W
09/18/2020 05:10:32     20.862 N     55.229 W
09/18/2020 05:12:32     20.866 N     55.234 W
09/18/2020 05:14:31     20.869 N     55.239 W
09/18/2020 05:16:31     20.872 N     55.244 W
09/18/2020 05:18:32     20.875 N     55.249 W
09/18/2020 05:20:31     20.878 N     55.254 W
09/18/2020 05:22:31     20.882 N     55.259 W
09/18/2020 05:24:32     20.885 N     55.263 W
09/18/2020 05:26:32     20.888 N     55.268 W
09/18/2020 05:28:31     20.891 N     55.273 W
09/18/2020 05:30:31     20.895 N     55.278 W
09/18/2020 05:32:32     20.898 N     55.283 W
09/18/2020 05:34:32     20.901 N     55.288 W
09/18/2020 05:36:31     20.904 N     55.292 W
09/18/2020 05:38:31     20.908 N     55.297 W
09/18/2020 05:40:32     20.911 N     55.302 W
09/18/2020 05:42:32     20.914 N     55.307 W
09/18/2020 05:44:31     20.917 N     55.312 W
09/18/2020 05:46:31     20.921 N     55.317 W
09/18/2020 05:48:32     20.924 N     55.321 W
09/18/2020 05:50:31     20.927 N     55.326 W
09/18/2020 05:52:31     20.930 N     55.331 W
09/18/2020 05:54:32     20.934 N     55.336 W
09/18/2020 05:56:32     20.937 N     55.341 W
09/18/2020 05:58:31     20.940 N     55.345 W
09/18/2020 06:00:31     20.944 N     55.350 W
09/18/2020 06:02:32     20.947 N     55.355 W
09/18/2020 06:04:32     20.950 N     55.360 W
09/18/2020 06:06:31     20.954 N     55.365 W
09/18/2020 06:08:31     20.957 N     55.369 W
09/18/2020 06:10:32     20.960 N     55.374 W
09/18/2020 06:12:32     20.964 N     55.379 W
09/18/2020 06:14:31     20.967 N     55.384 W
09/18/2020 06:16:31     20.970 N     55.388 W
09/18/2020 06:18:32     20.974 N     55.393 W
09/18/2020 06:20:31     20.977 N     55.398 W
09/18/2020 06:22:31     20.980 N     55.403 W
09/18/2020 06:24:32     20.984 N     55.407 W
09/18/2020 06:26:32     20.987 N     55.412 W
09/18/2020 06:28:31     20.990 N     55.417 W
09/18/2020 06:30:31     20.994 N     55.422 W
09/18/2020 06:32:32     20.997 N     55.426 W
09/18/2020 06:34:32     21.000 N     55.431 W
09/18/2020 06:36:31     21.004 N     55.436 W
09/18/2020 06:38:31     21.007 N     55.441 W
09/18/2020 06:40:32     21.011 N     55.445 W
09/18/2020 06:42:32     21.014 N     55.450 W
09/18/2020 06:44:31     21.017 N     55.455 W
09/18/2020 06:46:31     21.021 N     55.459 W
09/18/2020 06:48:32     21.024 N     55.464 W
09/18/2020 06:50:31     21.028 N     55.469 W
09/18/2020 06:52:31     21.031 N     55.474 W
09/18/2020 06:54:32     21.034 N     55.478 W
09/18/2020 06:56:32     21.038 N     55.483 W
09/18/2020 06:58:31     21.041 N     55.488 W
09/18/2020 07:00:31     21.045 N     55.492 W
09/18/2020 07:02:32     21.048 N     55.497 W
09/18/2020 07:04:32     21.052 N     55.502 W
09/18/2020 07:06:31     21.055 N     55.506 W
09/18/2020 07:08:31     21.059 N     55.511 W
09/18/2020 07:10:32     21.062 N     55.515 W
09/18/2020 07:12:32     21.066 N     55.520 W
09/18/2020 07:14:31     21.069 N     55.525 W
09/18/2020 07:16:31     21.073 N     55.529 W
09/18/2020 07:18:32     21.076 N     55.534 W
09/18/2020 07:20:31     21.080 N     55.539 W
09/18/2020 07:22:31     21.083 N     55.543 W
09/18/2020 07:24:32     21.087 N     55.548 W
09/18/2020 07:26:32     21.090 N     55.552 W
09/18/2020 07:28:31     21.094 N     55.557 W
09/18/2020 07:30:31     21.097 N     55.562 W
09/18/2020 07:32:32     21.101 N     55.566 W
09/18/2020 07:34:32     21.104 N     55.571 W
09/18/2020 07:36:31     21.108 N     55.575 W
09/18/2020 07:38:31     21.111 N     55.580 W
09/18/2020 07:40:32     21.115 N     55.584 W
09/18/2020 07:42:32     21.119 N     55.589 W
09/18/2020 07:44:31     21.122 N     55.593 W
09/18/2020 07:46:31     21.126 N     55.598 W
09/18/2020 07:48:32     21.129 N     55.602 W
09/18/2020 07:50:31     21.133 N     55.607 W
09/18/2020 07:52:31     21.137 N     55.611 W
09/18/2020 07:54:32     21.140 N     55.616 W
09/18/2020 07:56:32     21.144 N     55.620 W
09/18/2020 07:58:31     21.148 N     55.625 W
09/18/2020 08:00:31     21.151 N     55.629 W
09/18/2020 08:02:31     21.155 N     55.634 W
09/18/2020 08:04:31     21.159 N     55.638 W
09/18/2020 08:06:32     21.162 N     55.643 W
09/18/2020 08:08:32     21.166 N     55.647 W
09/18/2020 08:10:32     21.170 N     55.652 W
09/18/2020 08:12:32     21.173 N     55.656 W
09/18/2020 08:14:31     21.177 N     55.661 W
09/18/2020 08:16:31     21.181 N     55.665 W
09/18/2020 08:18:31     21.184 N     55.669 W
