Track for Bonnie               1998
Date       Time (UTC)   Latitude     Longitude
MM/DD/Year HH:MM:SS      (deg)         (deg)
08/21/1998 10:04:59     19.353 N     64.016 W
08/21/1998 10:06:59     19.354 N     64.025 W
08/21/1998 10:09:00     19.354 N     64.034 W
08/21/1998 10:11:00     19.355 N     64.043 W
08/21/1998 10:13:00     19.356 N     64.052 W
08/21/1998 10:15:00     19.357 N     64.061 W
08/21/1998 10:16:59     19.357 N     64.070 W
08/21/1998 10:18:59     19.358 N     64.079 W
08/21/1998 10:20:59     19.359 N     64.088 W
08/21/1998 10:23:00     19.359 N     64.097 W
08/21/1998 10:25:00     19.360 N     64.106 W
08/21/1998 10:27:00     19.361 N     64.115 W
08/21/1998 10:29:00     19.361 N     64.124 W
08/21/1998 10:30:59     19.362 N     64.133 W
08/21/1998 10:32:59     19.363 N     64.142 W
08/21/1998 10:34:59     19.363 N     64.151 W
08/21/1998 10:36:59     19.364 N     64.160 W
08/21/1998 10:39:00     19.365 N     64.169 W
08/21/1998 10:41:00     19.365 N     64.178 W
08/21/1998 10:43:00     19.366 N     64.187 W
08/21/1998 10:45:00     19.367 N     64.196 W
08/21/1998 10:46:59     19.367 N     64.205 W
08/21/1998 10:48:59     19.368 N     64.214 W
08/21/1998 10:50:59     19.369 N     64.223 W
08/21/1998 10:53:00     19.369 N     64.233 W
08/21/1998 10:55:00     19.370 N     64.242 W
08/21/1998 10:57:00     19.371 N     64.251 W
08/21/1998 10:59:00     19.371 N     64.260 W
08/21/1998 11:00:59     19.372 N     64.269 W
08/21/1998 11:02:59     19.372 N     64.278 W
08/21/1998 11:04:59     19.373 N     64.287 W
08/21/1998 11:06:59     19.374 N     64.296 W
08/21/1998 11:09:00     19.374 N     64.305 W
08/21/1998 11:11:00     19.375 N     64.314 W
08/21/1998 11:13:00     19.375 N     64.323 W
08/21/1998 11:15:00     19.376 N     64.332 W
08/21/1998 11:16:59     19.377 N     64.341 W
08/21/1998 11:18:59     19.377 N     64.350 W
08/21/1998 11:20:59     19.378 N     64.359 W
08/21/1998 11:23:00     19.378 N     64.368 W
08/21/1998 11:25:00     19.379 N     64.377 W
08/21/1998 11:27:00     19.379 N     64.386 W
08/21/1998 11:29:00     19.380 N     64.395 W
08/21/1998 11:30:59     19.381 N     64.404 W
08/21/1998 11:32:59     19.381 N     64.413 W
08/21/1998 11:34:59     19.382 N     64.422 W
08/21/1998 11:36:59     19.382 N     64.431 W
08/21/1998 11:39:00     19.383 N     64.440 W
08/21/1998 11:41:00     19.383 N     64.449 W
08/21/1998 11:43:00     19.384 N     64.458 W
08/21/1998 11:45:00     19.384 N     64.467 W
08/21/1998 11:43:23     19.384 N     64.460 W
08/21/1998 11:45:23     19.385 N     64.469 W
08/21/1998 11:47:23     19.385 N     64.478 W
08/21/1998 11:49:22     19.386 N     64.487 W
08/21/1998 11:51:22     19.386 N     64.496 W
08/21/1998 11:53:22     19.387 N     64.505 W
08/21/1998 11:55:22     19.387 N     64.514 W
08/21/1998 11:57:23     19.388 N     64.523 W
08/21/1998 11:59:23     19.388 N     64.532 W
08/21/1998 12:01:23     19.389 N     64.541 W
08/21/1998 12:03:22     19.389 N     64.550 W
08/21/1998 12:05:22     19.390 N     64.560 W
08/21/1998 12:07:22     19.390 N     64.569 W
08/21/1998 12:09:22     19.391 N     64.578 W
08/21/1998 12:11:23     19.391 N     64.587 W
08/21/1998 12:13:23     19.392 N     64.596 W
08/21/1998 12:15:23     19.392 N     64.605 W
08/21/1998 12:17:23     19.393 N     64.614 W
08/21/1998 12:19:22     19.393 N     64.623 W
08/21/1998 12:21:22     19.394 N     64.632 W
08/21/1998 12:23:22     19.394 N     64.641 W
08/21/1998 12:25:22     19.395 N     64.650 W
08/21/1998 12:27:23     19.395 N     64.659 W
08/21/1998 12:29:23     19.396 N     64.668 W
08/21/1998 12:31:23     19.396 N     64.677 W
08/21/1998 12:33:22     19.397 N     64.686 W
08/21/1998 12:35:22     19.397 N     64.695 W
08/21/1998 12:37:22     19.398 N     64.704 W
08/21/1998 12:39:22     19.398 N     64.713 W
08/21/1998 12:41:23     19.399 N     64.722 W
08/21/1998 12:43:23     19.399 N     64.731 W
08/21/1998 12:45:23     19.400 N     64.741 W
08/21/1998 12:47:23     19.400 N     64.750 W
08/21/1998 12:49:22     19.401 N     64.759 W
08/21/1998 12:51:22     19.401 N     64.768 W
08/21/1998 12:53:22     19.402 N     64.777 W
08/21/1998 12:55:22     19.402 N     64.786 W
08/21/1998 12:57:23     19.403 N     64.795 W
08/21/1998 12:59:23     19.403 N     64.804 W
08/21/1998 13:01:23     19.404 N     64.813 W
08/21/1998 13:03:22     19.404 N     64.822 W
08/21/1998 13:05:22     19.405 N     64.831 W
08/21/1998 13:07:22     19.405 N     64.840 W
08/21/1998 13:09:22     19.406 N     64.849 W
08/21/1998 13:11:23     19.406 N     64.858 W
08/21/1998 13:13:23     19.407 N     64.867 W
08/21/1998 13:15:23     19.407 N     64.876 W
08/21/1998 13:17:23     19.408 N     64.885 W
08/21/1998 13:19:22     19.408 N     64.894 W
08/21/1998 13:17:58     19.408 N     64.888 W
08/21/1998 13:19:59     19.414 N     64.896 W
08/21/1998 13:21:59     19.421 N     64.904 W
08/21/1998 13:23:59     19.428 N     64.912 W
08/21/1998 13:25:59     19.435 N     64.921 W
08/21/1998 13:27:58     19.443 N     64.929 W
08/21/1998 13:29:58     19.451 N     64.937 W
08/21/1998 13:31:58     19.460 N     64.944 W
08/21/1998 13:33:58     19.469 N     64.952 W
08/21/1998 13:35:59     19.478 N     64.960 W
08/21/1998 13:37:59     19.488 N     64.968 W
08/21/1998 13:39:59     19.498 N     64.975 W
08/21/1998 13:41:59     19.509 N     64.983 W
08/21/1998 13:43:58     19.519 N     64.991 W
08/21/1998 13:45:58     19.530 N     64.998 W
08/21/1998 13:47:58     19.542 N     65.006 W
08/21/1998 13:49:59     19.554 N     65.013 W
08/21/1998 13:51:59     19.566 N     65.020 W
08/21/1998 13:53:59     19.578 N     65.028 W
08/21/1998 13:55:59     19.591 N     65.035 W
08/21/1998 13:57:58     19.603 N     65.042 W
08/21/1998 13:59:58     19.616 N     65.049 W
08/21/1998 14:01:58     19.630 N     65.057 W
08/21/1998 14:03:58     19.643 N     65.064 W
08/21/1998 14:05:59     19.657 N     65.071 W
08/21/1998 14:07:59     19.670 N     65.078 W
08/21/1998 14:09:59     19.684 N     65.085 W
