Track for Bret                 1999
Date       Time (UTC)   Latitude     Longitude
MM/DD/Year HH:MM:SS      (deg)         (deg)
08/19/1999 08:50:59     19.074 N     94.194 W
08/19/1999 08:53:00     19.078 N     94.194 W
08/19/1999 08:55:00     19.082 N     94.195 W
08/19/1999 08:57:00     19.086 N     94.196 W
08/19/1999 08:59:00     19.091 N     94.197 W
08/19/1999 09:00:59     19.095 N     94.199 W
08/19/1999 09:02:59     19.099 N     94.200 W
08/19/1999 09:03:20     19.100 N     94.200 W
08/19/1999 09:05:20     19.105 N     94.200 W
08/19/1999 09:07:20     19.110 N     94.201 W
08/19/1999 09:09:20     19.115 N     94.201 W
08/19/1999 09:11:19     19.120 N     94.202 W
08/19/1999 09:13:19     19.125 N     94.203 W
08/19/1999 09:15:19     19.130 N     94.204 W
08/19/1999 09:17:19     19.135 N     94.204 W
08/19/1999 09:19:20     19.141 N     94.205 W
08/19/1999 09:21:20     19.146 N     94.206 W
08/19/1999 09:23:20     19.151 N     94.207 W
08/19/1999 09:25:19     19.156 N     94.209 W
08/19/1999 09:27:19     19.161 N     94.210 W
08/19/1999 09:29:19     19.166 N     94.211 W
08/19/1999 09:31:19     19.171 N     94.212 W
08/19/1999 09:33:20     19.176 N     94.214 W
08/19/1999 09:35:20     19.181 N     94.215 W
08/19/1999 09:37:20     19.186 N     94.217 W
08/19/1999 09:39:20     19.191 N     94.219 W
08/19/1999 09:41:19     19.196 N     94.220 W
08/19/1999 09:43:19     19.201 N     94.222 W
08/19/1999 09:45:19     19.206 N     94.224 W
08/19/1999 09:47:19     19.212 N     94.226 W
08/19/1999 09:49:20     19.217 N     94.228 W
08/19/1999 09:51:20     19.222 N     94.230 W
08/19/1999 09:53:20     19.227 N     94.232 W
08/19/1999 09:55:19     19.232 N     94.234 W
08/19/1999 09:57:19     19.237 N     94.236 W
08/19/1999 09:59:19     19.242 N     94.238 W
08/19/1999 10:01:19     19.247 N     94.241 W
08/19/1999 10:03:20     19.252 N     94.243 W
08/19/1999 10:05:20     19.257 N     94.246 W
08/19/1999 10:07:20     19.262 N     94.248 W
08/19/1999 10:09:20     19.267 N     94.251 W
08/19/1999 10:11:19     19.273 N     94.253 W
08/19/1999 10:13:19     19.278 N     94.256 W
08/19/1999 10:15:19     19.283 N     94.259 W
08/19/1999 10:17:19     19.288 N     94.261 W
08/19/1999 10:19:20     19.293 N     94.264 W
08/19/1999 10:21:20     19.298 N     94.267 W
08/19/1999 10:23:20     19.303 N     94.270 W
08/19/1999 10:25:19     19.308 N     94.273 W
08/19/1999 10:27:19     19.313 N     94.276 W
08/19/1999 10:29:19     19.318 N     94.279 W
