Track for Darby                2016
Date       Time (UTC)   Latitude     Longitude
MM/DD/Year HH:MM:SS      (deg)         (deg)
07/23/2016 03:42:35     18.622 N    152.197 W
07/23/2016 03:44:34     18.623 N    152.203 W
07/23/2016 03:46:34     18.624 N    152.208 W
07/23/2016 03:48:35     18.625 N    152.214 W
07/23/2016 03:50:35     18.626 N    152.219 W
07/23/2016 03:52:34     18.627 N    152.225 W
07/23/2016 03:54:34     18.628 N    152.230 W
07/23/2016 03:56:35     18.628 N    152.236 W
07/23/2016 03:58:35     18.629 N    152.241 W
07/23/2016 04:00:34     18.630 N    152.247 W
07/23/2016 04:02:35     18.631 N    152.252 W
07/23/2016 04:04:35     18.632 N    152.258 W
07/23/2016 04:06:34     18.632 N    152.263 W
07/23/2016 04:08:34     18.633 N    152.268 W
07/23/2016 04:10:35     18.634 N    152.274 W
07/23/2016 04:12:35     18.634 N    152.279 W
07/23/2016 04:14:34     18.635 N    152.285 W
07/23/2016 04:16:34     18.636 N    152.290 W
07/23/2016 04:18:35     18.636 N    152.296 W
07/23/2016 04:20:35     18.637 N    152.301 W
07/23/2016 04:22:34     18.638 N    152.306 W
07/23/2016 04:24:34     18.638 N    152.312 W
07/23/2016 04:26:35     18.639 N    152.317 W
07/23/2016 04:28:35     18.639 N    152.323 W
07/23/2016 04:30:34     18.640 N    152.328 W
07/23/2016 04:32:35     18.640 N    152.333 W
07/23/2016 04:34:35     18.641 N    152.339 W
07/23/2016 04:36:34     18.641 N    152.344 W
07/23/2016 04:38:34     18.642 N    152.349 W
07/23/2016 04:40:35     18.642 N    152.355 W
07/23/2016 04:42:35     18.643 N    152.360 W
07/23/2016 04:42:57     18.643 N    152.361 W
07/23/2016 04:44:56     18.643 N    152.366 W
07/23/2016 04:46:56     18.644 N    152.372 W
07/23/2016 04:48:57     18.644 N    152.377 W
07/23/2016 04:50:57     18.644 N    152.382 W
07/23/2016 04:52:56     18.645 N    152.388 W
07/23/2016 04:54:56     18.645 N    152.393 W
07/23/2016 04:56:57     18.645 N    152.398 W
07/23/2016 04:58:57     18.645 N    152.404 W
07/23/2016 05:00:56     18.646 N    152.409 W
07/23/2016 05:02:56     18.646 N    152.414 W
07/23/2016 05:04:57     18.646 N    152.420 W
07/23/2016 05:06:56     18.647 N    152.425 W
07/23/2016 05:08:56     18.647 N    152.430 W
07/23/2016 05:10:57     18.647 N    152.435 W
07/23/2016 05:12:57     18.648 N    152.441 W
07/23/2016 05:14:56     18.648 N    152.446 W
07/23/2016 05:16:56     18.648 N    152.451 W
07/23/2016 05:18:57     18.648 N    152.457 W
07/23/2016 05:20:57     18.649 N    152.462 W
07/23/2016 05:22:56     18.649 N    152.467 W
07/23/2016 05:24:56     18.649 N    152.472 W
07/23/2016 05:26:57     18.649 N    152.478 W
07/23/2016 05:28:57     18.650 N    152.483 W
07/23/2016 05:30:56     18.650 N    152.488 W
07/23/2016 05:32:56     18.650 N    152.493 W
07/23/2016 05:34:57     18.650 N    152.499 W
07/23/2016 05:36:56     18.651 N    152.504 W
07/23/2016 05:38:56     18.651 N    152.509 W
07/23/2016 05:40:57     18.651 N    152.514 W
07/23/2016 05:42:57     18.651 N    152.520 W
07/23/2016 05:44:56     18.652 N    152.525 W
07/23/2016 05:46:56     18.652 N    152.530 W
07/23/2016 05:48:57     18.652 N    152.535 W
07/23/2016 05:50:57     18.652 N    152.541 W
07/23/2016 05:52:56     18.652 N    152.546 W
07/23/2016 05:54:56     18.653 N    152.551 W
07/23/2016 05:56:57     18.653 N    152.556 W
07/23/2016 05:58:57     18.653 N    152.562 W
07/23/2016 06:00:56     18.653 N    152.567 W
07/23/2016 06:02:56     18.653 N    152.572 W
07/23/2016 06:04:57     18.654 N    152.577 W
07/23/2016 06:06:56     18.654 N    152.582 W
07/23/2016 06:08:56     18.654 N    152.588 W
