Track for Bill                 2015
Date       Time (UTC)   Latitude     Longitude
MM/DD/Year HH:MM:SS      (deg)         (deg)
06/16/2015 03:42:41     27.820 N     94.865 W
06/16/2015 03:44:42     27.825 N     94.870 W
06/16/2015 03:46:42     27.831 N     94.875 W
06/16/2015 03:48:41     27.837 N     94.880 W
06/16/2015 03:50:41     27.842 N     94.885 W
06/16/2015 03:52:42     27.848 N     94.890 W
06/16/2015 03:54:42     27.853 N     94.894 W
06/16/2015 03:56:41     27.859 N     94.899 W
06/16/2015 03:58:41     27.864 N     94.904 W
06/16/2015 04:00:42     27.870 N     94.909 W
06/16/2015 04:02:42     27.875 N     94.913 W
06/16/2015 04:04:41     27.880 N     94.918 W
06/16/2015 04:06:41     27.886 N     94.922 W
06/16/2015 04:08:42     27.891 N     94.927 W
06/16/2015 04:10:41     27.897 N     94.932 W
06/16/2015 04:12:41     27.902 N     94.936 W
06/16/2015 04:14:42     27.907 N     94.941 W
06/16/2015 04:16:42     27.913 N     94.945 W
06/16/2015 04:18:41     27.918 N     94.950 W
06/16/2015 04:20:41     27.923 N     94.954 W
06/16/2015 04:22:42     27.928 N     94.958 W
06/16/2015 04:24:42     27.933 N     94.963 W
06/16/2015 04:26:41     27.939 N     94.967 W
06/16/2015 04:28:41     27.944 N     94.971 W
06/16/2015 04:30:42     27.949 N     94.976 W
06/16/2015 04:32:42     27.954 N     94.980 W
06/16/2015 04:34:41     27.959 N     94.984 W
06/16/2015 04:36:41     27.964 N     94.989 W
06/16/2015 04:38:42     27.969 N     94.993 W
06/16/2015 04:40:41     27.974 N     94.997 W
06/16/2015 04:42:41     27.979 N     95.001 W
06/16/2015 04:44:42     27.984 N     95.005 W
06/16/2015 04:46:42     27.989 N     95.010 W
06/16/2015 04:48:41     27.994 N     95.014 W
06/16/2015 04:50:41     27.999 N     95.018 W
06/16/2015 04:52:42     28.003 N     95.022 W
06/16/2015 04:54:42     28.008 N     95.026 W
06/16/2015 04:56:41     28.013 N     95.030 W
06/16/2015 04:58:41     28.018 N     95.034 W
06/16/2015 05:00:42     28.022 N     95.038 W
06/16/2015 05:02:42     28.027 N     95.042 W
06/16/2015 05:04:41     28.032 N     95.046 W
06/16/2015 05:06:41     28.036 N     95.050 W
06/16/2015 05:08:42     28.041 N     95.054 W
06/16/2015 05:10:41     28.045 N     95.058 W
06/16/2015 05:12:41     28.050 N     95.062 W
06/16/2015 05:14:42     28.054 N     95.066 W
06/16/2015 05:16:42     28.059 N     95.070 W
06/16/2015 05:18:41     28.063 N     95.074 W
06/16/2015 05:20:41     28.068 N     95.078 W
06/16/2015 05:22:42     28.072 N     95.082 W
06/16/2015 05:24:42     28.076 N     95.086 W
06/16/2015 05:26:41     28.080 N     95.090 W
06/16/2015 05:28:41     28.085 N     95.093 W
06/16/2015 05:30:42     28.089 N     95.097 W
06/16/2015 05:32:42     28.093 N     95.101 W
06/16/2015 05:34:41     28.097 N     95.105 W
06/16/2015 05:36:41     28.101 N     95.109 W
06/16/2015 05:38:42     28.105 N     95.113 W
06/16/2015 05:40:41     28.109 N     95.117 W
06/16/2015 05:42:41     28.113 N     95.121 W
06/16/2015 05:44:42     28.117 N     95.124 W
06/16/2015 05:46:42     28.121 N     95.128 W
06/16/2015 05:48:41     28.125 N     95.132 W
06/16/2015 05:50:41     28.128 N     95.136 W
06/16/2015 05:52:42     28.132 N     95.140 W
06/16/2015 05:54:42     28.136 N     95.144 W
06/16/2015 05:56:41     28.139 N     95.147 W
06/16/2015 05:58:41     28.143 N     95.151 W
06/16/2015 06:00:42     28.147 N     95.155 W
06/16/2015 06:02:42     28.150 N     95.159 W
06/16/2015 06:04:41     28.154 N     95.163 W
06/16/2015 06:06:41     28.157 N     95.167 W
06/16/2015 06:08:42     28.160 N     95.170 W
06/16/2015 06:10:41     28.164 N     95.174 W
06/16/2015 06:12:41     28.167 N     95.178 W
06/16/2015 06:14:42     28.170 N     95.182 W
06/16/2015 06:16:42     28.173 N     95.186 W
06/16/2015 06:18:41     28.177 N     95.190 W
06/16/2015 06:20:41     28.180 N     95.193 W
06/16/2015 06:22:42     28.183 N     95.197 W
06/16/2015 06:24:42     28.186 N     95.201 W
06/16/2015 06:26:41     28.189 N     95.205 W
06/16/2015 06:28:41     28.192 N     95.209 W
06/16/2015 06:30:42     28.194 N     95.213 W
06/16/2015 06:32:42     28.197 N     95.217 W
06/16/2015 06:34:41     28.200 N     95.221 W
06/16/2015 06:36:41     28.203 N     95.225 W
06/16/2015 06:38:42     28.205 N     95.228 W
06/16/2015 06:40:41     28.208 N     95.232 W
06/16/2015 06:42:41     28.210 N     95.236 W
06/16/2015 06:44:42     28.213 N     95.240 W
06/16/2015 06:46:42     28.215 N     95.244 W
06/16/2015 06:48:41     28.218 N     95.248 W
06/16/2015 06:50:41     28.220 N     95.252 W
06/16/2015 06:52:42     28.222 N     95.256 W
06/16/2015 06:54:42     28.225 N     95.260 W
06/16/2015 06:56:41     28.227 N     95.264 W
06/16/2015 06:58:41     28.229 N     95.268 W
06/16/2015 07:00:42     28.231 N     95.272 W
