Track for Ela                  2015
Date       Time (UTC)   Latitude     Longitude
MM/DD/Year HH:MM:SS      (deg)         (deg)
07/09/2015 04:19:13     18.635 N    144.535 W
07/09/2015 04:21:14     18.639 N    144.540 W
07/09/2015 04:23:14     18.643 N    144.545 W
07/09/2015 04:25:13     18.647 N    144.551 W
07/09/2015 04:27:13     18.651 N    144.556 W
07/09/2015 04:29:14     18.655 N    144.562 W
07/09/2015 04:31:13     18.659 N    144.567 W
07/09/2015 04:33:13     18.663 N    144.573 W
07/09/2015 04:35:14     18.667 N    144.578 W
07/09/2015 04:37:14     18.671 N    144.584 W
07/09/2015 04:39:13     18.675 N    144.589 W
07/09/2015 04:41:13     18.679 N    144.595 W
07/09/2015 04:43:14     18.683 N    144.601 W
07/09/2015 04:45:14     18.687 N    144.606 W
07/09/2015 04:47:13     18.691 N    144.612 W
07/09/2015 04:49:13     18.695 N    144.617 W
07/09/2015 04:51:14     18.699 N    144.623 W
07/09/2015 04:53:14     18.702 N    144.628 W
07/09/2015 04:55:13     18.706 N    144.634 W
07/09/2015 04:57:13     18.710 N    144.640 W
07/09/2015 04:59:14     18.714 N    144.645 W
07/09/2015 05:01:13     18.718 N    144.651 W
07/09/2015 05:03:13     18.722 N    144.656 W
07/09/2015 05:05:14     18.726 N    144.662 W
07/09/2015 05:07:14     18.730 N    144.668 W
07/09/2015 05:09:13     18.733 N    144.673 W
07/09/2015 05:11:13     18.737 N    144.679 W
07/09/2015 05:13:14     18.741 N    144.685 W
07/09/2015 05:15:14     18.745 N    144.690 W
07/09/2015 05:17:13     18.749 N    144.696 W
07/09/2015 05:19:13     18.753 N    144.702 W
07/09/2015 05:21:14     18.756 N    144.708 W
07/09/2015 05:23:14     18.760 N    144.713 W
07/09/2015 05:25:13     18.764 N    144.719 W
07/09/2015 05:27:13     18.768 N    144.725 W
07/09/2015 05:29:14     18.772 N    144.730 W
07/09/2015 05:31:13     18.776 N    144.736 W
07/09/2015 05:33:13     18.779 N    144.742 W
07/09/2015 05:35:14     18.783 N    144.747 W
07/09/2015 05:37:14     18.787 N    144.753 W
07/09/2015 05:39:13     18.791 N    144.759 W
07/09/2015 05:41:13     18.795 N    144.765 W
07/09/2015 05:43:14     18.798 N    144.770 W
07/09/2015 05:45:14     18.802 N    144.776 W
07/09/2015 05:47:13     18.806 N    144.782 W
07/09/2015 05:49:13     18.810 N    144.788 W
07/09/2015 05:51:14     18.814 N    144.793 W
07/09/2015 05:53:14     18.817 N    144.799 W
07/09/2015 05:55:13     18.821 N    144.805 W

